Contrast_d1_a0,Dissimilarity_d1_a0,Homogeneity_d1_a0,Energy_d1_a0,Correlation_d1_a0,ASM_d1_a0,Entropy_d1_a0,Contrast_d1_a45,Dissimilarity_d1_a45,Homogeneity_d1_a45,Energy_d1_a45,Correlation_d1_a45,ASM_d1_a45,Entropy_d1_a45,Contrast_d1_a90,Dissimilarity_d1_a90,Homogeneity_d1_a90,Energy_d1_a90,Correlation_d1_a90,ASM_d1_a90,Entropy_d1_a90,Contrast_d1_a135,Dissimilarity_d1_a135,Homogeneity_d1_a135,Energy_d1_a135,Correlation_d1_a135,ASM_d1_a135,Entropy_d1_a135,Contrast_d2_a0,Dissimilarity_d2_a0,Homogeneity_d2_a0,Energy_d2_a0,Correlation_d2_a0,ASM_d2_a0,Entropy_d2_a0,Contrast_d2_a45,Dissimilarity_d2_a45,Homogeneity_d2_a45,Energy_d2_a45,Correlation_d2_a45,ASM_d2_a45,Entropy_d2_a45,Contrast_d2_a90,Dissimilarity_d2_a90,Homogeneity_d2_a90,Energy_d2_a90,Correlation_d2_a90,ASM_d2_a90,Entropy_d2_a90,Contrast_d2_a135,Dissimilarity_d2_a135,Homogeneity_d2_a135,Energy_d2_a135,Correlation_d2_a135,ASM_d2_a135,Entropy_d2_a135,Contrast_d3_a0,Dissimilarity_d3_a0,Homogeneity_d3_a0,Energy_d3_a0,Correlation_d3_a0,ASM_d3_a0,Entropy_d3_a0,Contrast_d3_a45,Dissimilarity_d3_a45,Homogeneity_d3_a45,Energy_d3_a45,Correlation_d3_a45,ASM_d3_a45,Entropy_d3_a45,Contrast_d3_a90,Dissimilarity_d3_a90,Homogeneity_d3_a90,Energy_d3_a90,Correlation_d3_a90,ASM_d3_a90,Entropy_d3_a90,Contrast_d3_a135,Dissimilarity_d3_a135,Homogeneity_d3_a135,Energy_d3_a135,Correlation_d3_a135,ASM_d3_a135,Entropy_d3_a135,Contrast_d4_a0,Dissimilarity_d4_a0,Homogeneity_d4_a0,Energy_d4_a0,Correlation_d4_a0,ASM_d4_a0,Entropy_d4_a0,Contrast_d4_a45,Dissimilarity_d4_a45,Homogeneity_d4_a45,Energy_d4_a45,Correlation_d4_a45,ASM_d4_a45,Entropy_d4_a45,Contrast_d4_a90,Dissimilarity_d4_a90,Homogeneity_d4_a90,Energy_d4_a90,Correlation_d4_a90,ASM_d4_a90,Entropy_d4_a90,Contrast_d4_a135,Dissimilarity_d4_a135,Homogeneity_d4_a135,Energy_d4_a135,Correlation_d4_a135,ASM_d4_a135,Entropy_d4_a135,Contrast_d5_a0,Dissimilarity_d5_a0,Homogeneity_d5_a0,Energy_d5_a0,Correlation_d5_a0,ASM_d5_a0,Entropy_d5_a0,Contrast_d5_a45,Dissimilarity_d5_a45,Homogeneity_d5_a45,Energy_d5_a45,Correlation_d5_a45,ASM_d5_a45,Entropy_d5_a45,Contrast_d5_a90,Dissimilarity_d5_a90,Homogeneity_d5_a90,Energy_d5_a90,Correlation_d5_a90,ASM_d5_a90,Entropy_d5_a90,Contrast_d5_a135,Dissimilarity_d5_a135,Homogeneity_d5_a135,Energy_d5_a135,Correlation_d5_a135,ASM_d5_a135,Entropy_d5_a135,Filename,Label
934.2110605314961,17.168860728346456,0.2428675500477439,0.06491469532053581,0.9127611354518912,0.004213917668557994,8.208058136854277,1249.3042346084692,20.63475726951454,0.2018221161937978,0.05727558233624698,0.8834725306978032,0.0032804923319562068,8.412900079066258,1037.3580216535433,18.687992125984252,0.2085437159242175,0.05815898380524726,0.9035583714431977,0.003382467397259013,8.344390932627288,1234.1962923925848,20.563085126170254,0.19008935559455276,0.057065733921320305,0.8848779506530771,0.0032564979879789267,8.413990669001405,1374.4412822420636,21.972160218253972,0.19789650886726806,0.06370581115145306,0.8711273971687328,0.004058430374464601,8.423631204672422,1249.3042346084692,20.63475726951454,0.2018221161937978,0.05727558233624698,0.8834725306978032,0.0032804923319562068,8.412900079066258,1719.6937003968253,25.092509920634917,0.15111917866724064,0.04765304482110125,0.8402729060225137,0.0022708126807218848,8.614748697020879,1234.1962923925848,20.563085126170254,0.19008935559455276,0.057065733921320305,0.8848779506530771,0.0032564979879789267,8.413990669001405,1821.7284375,26.0059375,0.17310052624664143,0.06287468936304974,0.8284296369607984,0.0039532265624999995,8.551617954336887,2069.109662383472,28.122637944066515,0.15155294037489606,0.04713406447407581,0.8064137111730886,0.0022216200338463356,8.69125099562062,2360.525625,30.406,0.11870269502924274,0.03963525103995179,0.780944451479934,0.0015709531249999994,8.788983999937097,2097.5137314184935,28.070924666162764,0.12940898845406937,0.04697854719498312,0.8037390101285631,0.0022069838965512564,8.694840672782536,2350.1774193548385,30.103956653225808,0.15213099982982664,0.06194767144996894,0.7776745377512816,0.0038375139980732966,8.659215187827684,2876.5217279999997,34.207616,0.12110968318341739,0.03954296336897375,0.72993748196801,0.0015636459519999999,8.850293848174614,2928.0926159274195,34.842237903225815,0.10045805637536498,0.03471161972340608,0.7284555350068784,0.0012048965438223537,8.908969486152701,2874.6594559999994,34.263296,0.09912540018253344,0.039227353721606045,0.7300837442458175,0.0015387852799999995,8.849886737450673,2725.0383003048782,32.993076727642276,0.13984340438668602,0.061766436100238895,0.7410387879997553,0.003815092628524895,8.735989052357754,3602.385210718003,39.540257544224765,0.09985591654918619,0.03483129914692661,0.6605214360240521,0.0012132194002626906,8.969607110612209,3386.9983485772364,38.63135162601627,0.086591247139011,0.03176432231298293,0.6860879973373573,0.0010089721720030651,8.99237558624547,3518.9233870967746,39.5355098855359,0.07869837605780527,0.03442936817492402,0.6683638738449796,0.0011853813929244708,8.97781495575653,crispy_toast_1.jpg,fresh_bread
623.8756766732283,12.548781988188976,0.27939626637719234,0.07315486017372097,0.9445596648706691,0.005351633567036666,7.4396071605708,921.1181722363444,15.754045508091018,0.25934507449135535,0.07219829917911341,0.9182984830206907,0.005212594404356768,7.5627502427915285,625.8855191929135,12.564653051181104,0.29637097169786486,0.07630138980188175,0.9442745305131965,0.0058219020856987045,7.372238488793187,898.6405232810467,15.588133176266354,0.25050125020960035,0.06899152772119595,0.920292135201401,0.00475983089730455,7.595032867845907,1292.4846230158728,19.439980158730158,0.21238699334176958,0.06578631258594297,0.8855960774266729,0.004327838923655399,7.753512194774968,921.1181722363444,15.754045508091018,0.25934507449135535,0.07219829917911341,0.9182984830206907,0.005212594404356768,7.5627502427915285,1325.6624503968255,19.367187500000004,0.2405573435459527,0.07071358899258223,0.88213827397126,0.005000411668211847,7.66210066863141,898.6405232810467,15.588133176266354,0.25050125020960035,0.06899152772119595,0.920292135201401,0.00475983089730455,7.595032867845907,2003.3445625000002,25.6985625,0.1741743192115952,0.060147117813325025,0.8233605111664064,0.0036176757812500003,7.950300578719348,1930.7414336104816,24.853174603174608,0.1946756201526362,0.06373721590425392,0.8296514841429722,0.004062432691225478,7.894096782897571,2015.8613125000002,25.1905625,0.20335382084098041,0.06592405076108415,0.8209624092608605,0.00434598046875,7.839950225460022,1932.755039052658,24.81475182665659,0.18925716269090215,0.061816916721156,0.8294773814698404,0.0038213311929103364,7.927612299458372,2686.8936491935488,31.32144657258065,0.14560342462573952,0.05497109938239215,0.7639886533929203,0.003021821767308834,8.09848235297821,2897.3482879999997,32.35168,0.15758038084199,0.0569288184314412,0.7455923573690595,0.0032408903679999996,8.097000757913383,2692.3004662298395,30.164251512096783,0.18359927446532331,0.06240694897476956,0.7610145856683984,0.0038946272803394915,7.975808232438674,2982.267264,33.128704,0.14635107953232,0.05506654243730943,0.7381525051178989,0.0030323240960000004,8.135648651503615,3325.8259019308944,36.3072281504065,0.12773408864826724,0.050812472208810015,0.7089569163994999,0.0025819073319710904,8.216542423269019,3758.030306971905,38.73686264308013,0.13421609010673805,0.051875912518271575,0.6713858530823161,0.0026911102996033656,8.258566927967665,3374.8706173780492,34.665459857723576,0.1588971827455226,0.058723006749615024,0.7007286032084431,0.003448391521715332,8.09293369776869,3960.397632674298,40.16753381893861,0.12359116733912946,0.04968967664255992,0.6537395817588184,0.0024690639648421646,8.28089266865467,crispy_toast_10.jpg,fresh_bread
793.3246186023622,15.06994340551181,0.21067887872724164,0.07643128081739586,0.9255761574746408,0.005841740687387624,7.753997607200082,1214.104408208816,19.76886353772707,0.17210491699677982,0.06741214207818515,0.8855697878499599,0.00454439689956942,8.01710790086862,981.7146284448818,17.635888287401574,0.18303006717400333,0.06790179491410743,0.9075062680894326,0.004610653752557505,7.9346826252118365,1075.1801103602209,18.643189286378572,0.1800247159717731,0.06756595612152207,0.8986601380487942,0.004565158426615446,7.9826795451992405,1199.7227182539684,19.60044642857143,0.1809758700592547,0.07564008917710677,0.8874268543060454,0.005721423090720665,7.96180157146716,1214.104408208816,19.76886353772707,0.17210491699677982,0.06741214207818515,0.8855697878499599,0.00454439689956942,8.01710790086862,1558.6409350198412,23.632874503968253,0.1480925153539861,0.05969418961781303,0.8524140764156799,0.003563396274127417,8.20415731656788,1075.1801103602209,18.643189286378572,0.1800247159717731,0.06756595612152207,0.8986601380487942,0.004565158426615446,7.9826795451992405,1570.4669375,23.4359375,0.16542468134456564,0.07504799245732692,0.8525149264210393,0.005632201171874999,8.105277881939742,1962.2042076089697,27.07281431090955,0.1373871452822439,0.05899637143901065,0.8141084699006702,0.003480571842969712,8.30044478757345,2107.3229375,29.0050625,0.124196710088263,0.05112480898497324,0.7994373947759237,0.0026137460937500005,8.402214431056336,1828.6942554799698,26.388636936255985,0.1384989877228393,0.05880783734126044,0.8267319973400302,0.0034583617327561458,8.299900076418863,1946.5907258064517,26.854460685483872,0.15684981407072776,0.0745421578001435,0.8170135523381872,0.0055565332895014955,8.207986482017683,2637.516416,33.038592,0.11418922231803998,0.050681676373221914,0.7486678177847131,0.0025686323200000004,8.485457535009997,2544.8314642137098,33.27765877016129,0.10396977333845937,0.045155829877397455,0.7565524216042966,0.0020390489719164604,8.533236320619615,2498.416576,32.755776000000004,0.11421640841193267,0.05029380049270486,0.7618402334542144,0.002529466368,8.497217805427404,2303.9245426829266,29.946646341463417,0.1483719310229456,0.07385504565008846,0.7832354479681177,0.0054545677679766515,8.294983371149627,3188.8444328824144,37.8665452653486,0.0951655690681237,0.044736619662502204,0.6943150341695108,0.002001365138827379,8.607986085302533,2933.010861280488,36.97757876016261,0.08935919435394106,0.03951359766612135,0.7178851756669402,0.0015613244005201108,8.631729108400819,3038.9371748178983,37.75793444328824,0.09571687858841893,0.04453076521767406,0.7085239777634313,0.00198298905087161,8.615752875673905,crispy_toast_11.jpg,fresh_bread
212.99895423228344,9.355007381889763,0.18619326082292892,0.023747429290353242,0.9804525026275532,0.000563940397900327,8.132671350997839,411.6051832103664,13.742947485894973,0.12560617751391834,0.020208616814397284,0.9621864782134493,0.0004083881935511407,8.471928332936267,237.90846456692918,10.479084645669293,0.16025736177041958,0.022294473207299107,0.9781804113355619,0.0004970435355909777,8.273288438205473,319.5141670283341,11.937875875751752,0.14263676049485208,0.021301622169088746,0.9706474064729556,0.00045375910703461314,8.365921662591875,523.8280009920634,15.255580357142858,0.12223485454232473,0.01957494835987369,0.9518738691774323,0.0003831786032917218,8.528492357028746,411.6051832103664,13.742947485894973,0.12560617751391834,0.020208616814397284,0.9621864782134493,0.0004083881935511407,8.471928332936267,647.4399181547619,18.039124503968253,0.09811843414712915,0.017938981408786518,0.9405338844003578,0.00032180705398478834,8.69354559125603,319.5141670283341,11.937875875751752,0.14263676049485208,0.021301622169088746,0.9706474064729556,0.00045375910703461314,8.365921662591875,871.1619375,20.0789375,0.09267579694713264,0.017408017190363754,0.9198914915068639,0.0003030390624999999,8.737636816412476,1050.7088687326782,22.729780801209372,0.0740541592046,0.016612343093240414,0.9031870586111155,0.00027596994304753247,8.849732944382012,1135.648375,24.361875,0.07287608652700725,0.015995360655515087,0.8954777508127584,0.0002558515625,8.90377563750848,792.4061476442429,19.685059208868733,0.08533455424433178,0.01734005765836443,0.9269899481641712,0.000300677599595403,8.749534895821608,1237.962386592742,24.39522429435484,0.07373342100978615,0.01604278639866603,0.8860505279836435,0.00025737099543322384,8.874323723918208,1771.674944,30.221248000000006,0.052614283580712025,0.014827848394153485,0.8361571419860233,0.0002198650880000001,9.032765044133532,1671.8129410282259,29.976625504032256,0.058508669886739466,0.014722196854630403,0.8457464852942173,0.00021674308022648933,9.03216781835744,1320.4682240000002,26.176000000000002,0.060554342317863226,0.015479667179884717,0.8778829427519044,0.00023962009600000006,8.937972896697069,1612.3806529471549,28.23266006097561,0.06492060889619188,0.015037063777859495,0.851440439825728,0.00022611328705941406,8.978408013744207,2538.3572450572324,36.85399323621228,0.04196568106257059,0.01374624403517086,0.7641793172091297,0.00018895922507447045,9.144763421524495,2240.5874618902444,35.076791158536594,0.048421114896508965,0.013821319184835614,0.7926439385329325,0.00019102886400910503,9.12890063544486,1882.4877081165455,31.909924557752348,0.04845542036168181,0.014315844276002918,0.8251147781057702,0.00020494339733476553,9.06129544464891,crispy_toast_15.jpg,fresh_bread
1067.0306963582677,10.785248523622046,0.6459353683438147,0.5306945952221659,0.9463013685477234,0.2816367533980185,4.019863394559199,1656.998263996528,15.144212288424576,0.6120659166515557,0.5190797214801897,0.9163087763132193,0.26944375725195124,4.130726883642857,1128.1360728346458,11.633366141732283,0.6303933641165986,0.5310253979591789,0.9429607424693704,0.2819879732777043,4.040197929880382,1355.2504805009612,13.1997643995288,0.6197595969429027,0.5256577559678924,0.9315493723924259,0.27631607640920036,4.110799154977055,1870.8978794642856,15.871465773809522,0.6210907197853672,0.5153875728816504,0.9059456301448081,0.26562435028083853,4.1477697770279764,1656.998263996528,15.144212288424576,0.6120659166515557,0.5190797214801897,0.9163087763132193,0.26944375725195124,4.130726883642857,2144.119171626984,17.670262896825395,0.5969778540371857,0.5164696137274226,0.891186327350916,0.2667408619037531,4.20316678883806,1355.2504805009612,13.1997643995288,0.6197595969429027,0.5256577559678924,0.9315493723924259,0.27631607640920036,4.110799154977055,2544.7049374999997,19.7026875,0.604769753033122,0.5041353171210583,0.8722426970730682,0.25415241796875,4.233623163203028,2943.8263416477703,22.297996976568406,0.5758320484268599,0.49944337213416123,0.8509298153887954,0.24944368196874225,4.316676262083752,3105.238625,22.90875,0.5720308465950108,0.5040573329710372,0.8418008494492059,0.25407379492187504,4.311235783420887,2528.2040186444947,19.630070546737212,0.5853307238276605,0.508459899595271,0.8719761983027942,0.25853146949643313,4.296564239735659,3120.5748487903224,22.858618951612904,0.5917875910243464,0.49485949720547956,0.8435647551844577,0.24488592197446002,4.296569929880212,4068.37536,28.094528,0.5495132512230267,0.484003337509154,0.7935006023442434,0.23425923072000002,4.444977216816174,3925.659400201613,27.141129032258064,0.5520781806857005,0.4944667317557238,0.7992972694919834,0.24449734881318694,4.391341549910496,3719.731904,25.821247999999997,0.5576744326735247,0.4912529295261251,0.8111967727538049,0.24132944076800003,4.4328500795363945,3631.4867886178863,25.45617378048781,0.5827156006925717,0.48694295848413266,0.8182378795759715,0.23711344481727972,4.356327106079493,5039.002341311134,32.8294745057232,0.5280535838188909,0.4718524073916636,0.7437786639296887,0.22264469436130851,4.545345335603679,4695.939405487805,30.939913617886177,0.5401515232152984,0.48567705529862665,0.7591944168792253,0.23588220204354526,4.446043753421764,4800.447775754423,31.26619406867846,0.5350454080654931,0.47671181312371735,0.7558866702022098,0.227254152771702,4.545121927091716,crispy_toast_16.jpg,fresh_bread
921.6117125984254,15.575295275590554,0.16849254468070385,0.017262813976872887,0.9148558306256603,0.0002980047464001179,8.673228293434432,1306.5960071920144,20.117862235724473,0.11933167663701065,0.014643846549595817,0.8790699385184692,0.00021444224176810932,8.930864272682584,1206.056409940945,18.923166830708666,0.13455739668882571,0.015583287990150836,0.8887958492100545,0.00024283886458397927,8.853341250767656,1350.5435550871102,20.197718395436794,0.1281946840830681,0.015102917148402596,0.8750092371230703,0.0002280981063915132,8.904977984536824,1489.653831845238,21.423549107142858,0.1084687586380205,0.014271422542056877,0.8618870559358112,0.0002036735013739292,8.975294841996583,1306.5960071920144,20.117862235724473,0.11933167663701065,0.014643846549595817,0.8790699385184692,0.00021444224176810932,8.930864272682584,2061.300161210317,27.278335813492063,0.08660705958867695,0.012637482649234822,0.8096973463104482,0.0001597059677097112,9.163679493829967,1350.5435550871102,20.197718395436794,0.1281946840830681,0.015102917148402596,0.8750092371230703,0.0002280981063915132,8.904977984536824,2103.4695,27.059875,0.08082870127216935,0.012745633443458195,0.8043221360982,0.000162451171875,9.163666995338303,2243.7373393801968,29.368732678256492,0.06830358797552272,0.011908260732730104,0.7913387148313816,0.00014180667367868173,9.23422961370358,2904.704375,34.675000000000004,0.060837028431771606,0.011132897477745854,0.731490746158266,0.00012394140625,9.338405755620972,2421.178697404888,30.05788611740993,0.08500076136866073,0.012409786199067525,0.7748842039433398,0.0001540027935065668,9.226467458923317,2713.3248487903224,32.199722782258064,0.06741926434521593,0.011799092651935105,0.7467823129148212,0.00013921858740894902,9.287469763266742,3163.038784,37.330112,0.0464408850130566,0.010654125961335355,0.7045147634811136,0.0001135104,9.389446805195064,3681.2475428427424,41.176348286290334,0.04520126945277686,0.01032535946267544,0.6594888727990732,0.00010661304803346127,9.441881549469667,3320.0966399999998,37.706239999999994,0.06280562220095372,0.011214162474300076,0.6899762163785266,0.00012575744000000003,9.373423322135512,3293.1478023373984,36.87404725609757,0.057573775704369834,0.011076897062351633,0.6917998482058234,0.00012269764852993424,9.385133362048062,3982.097424557752,43.81412591050988,0.03586311790478937,0.009913095176249886,0.6266591364255344,9.826945597338877e-05,9.48841598885327,4338.362995426829,46.4453125,0.03659312410094385,0.00979757614760917,0.5984816925210209,9.599249836820015e-05,9.519557028910624,4034.9473855359006,43.84631893860562,0.047704638516336925,0.010390471402522219,0.6219592072364085,0.00010796189596663205,9.472074085141294,crispy_toast_2.jpg,fresh_bread
975.1689222440945,17.946112204724407,0.1956440630439503,0.02618505086670451,0.9095682925048654,0.0006856568888919028,8.446438603406637,1532.951577903156,23.410130820261642,0.1640721009594978,0.023323751156006104,0.857571722999063,0.0005439973679872961,8.653909729045216,1269.1977731299212,20.817482775590552,0.18399767941268627,0.024440687449316708,0.8823425845066135,0.0005973472029951872,8.560679847687396,1406.1060822121642,23.016492032984065,0.1423950717404292,0.02158401439669753,0.8693598526866487,0.00046586967747684626,8.692056989931153,1532.4985739087304,24.262214781746035,0.12721188358101493,0.02065862986653211,0.8575950688579226,0.00042677898796237256,8.752385781010748,1532.951577903156,23.410130820261642,0.1640721009594978,0.023323751156006104,0.857571722999063,0.0005439973679872961,8.653909729045216,2216.1094990079364,29.671502976190474,0.1194525415886019,0.019281838488769062,0.7942102770510123,0.00037178929550697596,8.881766204343748,1406.1060822121642,23.016492032984065,0.1423950717404292,0.02158401439669753,0.8693598526866487,0.00046586967747684626,8.692056989931153,2054.2565625,29.478812500000004,0.09137422220838395,0.01794441286654428,0.8087274362438511,0.00032200195312499997,8.919942381320835,2611.4382086167802,33.196963970773496,0.10957597015769774,0.01854308688499097,0.7564552947608542,0.0003438460712243241,8.952582235842533,3083.258,36.7535,0.08854949489092637,0.01685340052852836,0.7133103054577096,0.000284037109375,9.047747311563839,2429.1203073822126,32.52897455278408,0.08482340921172177,0.01734451880019725,0.7734691291498185,0.00030083233241039577,8.996027918575876,2640.052104334678,34.51997227822581,0.07178962292649753,0.016413185268431343,0.7537334456642117,0.0002693926506558517,9.044735424458825,3593.4725120000003,40.591488,0.08556819375288584,0.016153376860582432,0.6637545132716464,0.000260931584,9.104529380052433,3826.961315524194,42.1655745967742,0.06952973350936145,0.015379050685163596,0.643774033996976,0.00023651519997683085,9.149284243157839,3435.284672,40.486847999999995,0.06040372725882817,0.015213770604291363,0.6785874081947836,0.00023145881599999997,9.14217753455172,3176.9485518292677,38.72726117886178,0.06044306335902463,0.015371066190731872,0.7031436486704099,0.00023626967583986042,9.126569430941835,4343.085718002081,45.52809573361082,0.07087598322736408,0.014836217355489383,0.5924417863203181,0.0002201133454193244,9.182095438877148,4391.870363313008,46.00349339430895,0.05639204310619431,0.014428680015907698,0.5906899342697631,0.00020818680700145418,9.221270712656402,4342.115634755462,47.190426638917785,0.0466323107909834,0.014102709506136906,0.5926123743712182,0.00019888641541448428,9.244720954746516,crispy_toast_27.jpg,fresh_bread
887.25,11.955339566929133,0.5534321178613779,0.4378821959884489,0.9519264408085295,0.1917408175636664,4.924396822040066,1711.6070432140864,16.847789695579394,0.5252947127016944,0.42656983538521565,0.9068640827346366,0.18196182446057,5.073326180381898,1229.77718996063,13.117864173228348,0.5462896841403524,0.4373773600069402,0.9331375951183223,0.19129895504664057,4.943682738928871,1380.227540455081,14.411556823113647,0.5363559494104577,0.43244480929166473,0.9248958699224504,0.18700851308330427,5.01971512237993,1600.582837301587,17.089285714285715,0.5283448500993897,0.4246013003552547,0.9132131004546947,0.18028626426337319,5.085988845872832,1711.6070432140864,16.847789695579394,0.5252947127016944,0.42656983538521565,0.9068640827346366,0.18196182446057,5.073326180381898,2369.3907490079364,20.218129960317462,0.5088813509812371,0.4222662209307047,0.8706137354363805,0.17830876133909873,5.14928807730017,1380.227540455081,14.411556823113647,0.5363559494104577,0.43244480929166473,0.9248958699224504,0.18700851308330427,5.01971512237993,2271.2476875,21.2221875,0.5066590667705704,0.4125700863754848,0.8767981901045369,0.170214076171875,5.1968540590168,3335.2111363063746,25.978584026203073,0.4824655536276258,0.40311916372184664,0.817594921003535,0.162505060159801,5.30554912325079,3567.855125,26.7295,0.48187114706033807,0.40769229789833533,0.8043237252511417,0.166213009765625,5.280357177058489,2594.430839002268,21.779667422524568,0.49572288500902395,0.4130401828645679,0.8581087245159637,0.17060219266079568,5.252224788350652,2893.8191154233873,24.952179939516128,0.4922342124695701,0.4020408594870435,0.8429702615672797,0.16163685269708067,5.296980407726869,4825.598144,33.775296,0.44855410015448993,0.3839059084723756,0.734848623165473,0.14738374656000003,5.481093580340399,4715.839150705646,32.61636844758064,0.4570340210581957,0.3954482326942139,0.7403390773817426,0.15637930474097717,5.381186860010984,3760.0927359999996,28.448832000000003,0.46296930501003564,0.3955050819193099,0.7933947800407841,0.156424269824,5.42295581269648,3482.8878302845533,28.379700203252035,0.4783676471205437,0.3921957927415705,0.8109741665668095,0.15381753984418894,5.382856763062602,6297.513397502602,41.13904786680541,0.42213438076141374,0.36606243330099913,0.6525211932341695,0.13400170507424844,5.604721027898887,5838.272548272358,38.1912474593496,0.440890240083324,0.3830923745632514,0.6773709435449997,0.14675976744851052,5.4491729465511405,4891.701547866805,34.49473204994797,0.439342353536122,0.3800578333739342,0.730075608837904,0.14444395670888913,5.555905766585974,crispy_toast_29.jpg,fresh_bread
2494.4992618110236,31.84719488188977,0.14200942186323293,0.06290604123385168,0.767207190696418,0.003957170023715048,8.615563750729331,2848.787649575299,35.30076260152519,0.12383683914806826,0.05516159429525009,0.7349009679374062,0.0030428014851937675,8.72566798519043,1759.1287524606298,26.52380659448819,0.15350346115034008,0.05610150219178685,0.8369275535917629,0.0031473785481750645,8.541867527459761,2522.4352408704813,32.65831731663463,0.1319538025236623,0.05523614325886523,0.7652732948671366,0.003051031522113883,8.681449893732363,3464.339285714286,39.31646825396825,0.11956642455475486,0.062265692658393074,0.6753193773977942,0.0038770164822294647,8.766883951861416,2848.787649575299,35.30076260152519,0.12383683914806826,0.05516159429525009,0.7349009679374062,0.0030428014851937675,8.72566798519043,2736.768539186508,35.09133184523809,0.11573172309195243,0.04588404670069362,0.7470548179966892,0.0021053457416314327,8.782128082838973,2522.4352408704813,32.65831731663463,0.1319538025236623,0.05523614325886523,0.7652732948671366,0.003051031522113883,8.681449893732363,4161.37075,44.034125,0.10720345961815275,0.06152044883613903,0.6080101224980747,0.003784765625,8.838146413937604,4020.702569916856,43.961955152431344,0.08987389399950968,0.045006747061626814,0.6253431872886772,0.002025607281069254,8.924840489774784,3510.393499999999,40.97887499999999,0.09236931939226502,0.03806137108342261,0.6765196402401267,0.001448667968749999,8.919926316599183,3694.583774250441,41.45754598135551,0.10137993545549132,0.04529884389824347,0.6557566717109977,0.0020519852585174298,8.890240661476055,4833.975050403227,48.299395161290334,0.09930781050686867,0.06143348695887568,0.5423975936249779,0.003774073319926348,8.882047245163886,4939.000896,49.961792,0.07465136309920464,0.037746899422336666,0.5386885447327665,0.001424828416,9.030419832317547,4134.022366431453,45.11082409274194,0.08325295137976695,0.03371954969851903,0.6199927515174412,0.0011370080318708947,9.006357701224761,4674.751168,48.00735999999999,0.08157108792003025,0.03789664766176555,0.5634860509010972,0.0014361559040000002,8.999863202602153,5328.973894817074,51.44099339430895,0.09533236990732223,0.061313410904090884,0.49313401297805776,0.0037593343566938906,8.922530142164248,5698.549557752342,54.87122788761707,0.06599927636925215,0.03376799673247833,0.46617997383858634,0.0011402776033246672,9.097958497477618,4705.609883130082,48.95503048780488,0.07167853480238112,0.031109159351884148,0.568249786919144,0.000967779795580921,9.065942300902208,5434.6556971904265,52.71553069719043,0.06837890159524196,0.033515596568964724,0.4911733414262166,0.0011232952133735999,9.06327107149888,crispy_toast_3.jpg,fresh_bread
1332.9028666338581,19.962044783464567,0.25629726009063897,0.08005238839086737,0.8754877435020093,0.006408384887082276,8.130155065181725,1604.909107818216,23.075020150040306,0.22690386669977394,0.0703647052771998,0.8502303514023513,0.00495119174874719,8.282237021675616,1174.2377583661416,18.04484498031496,0.29357091045998746,0.07403952481410564,0.8907580419293449,0.005481851234698565,8.027819822472303,1468.8434496868992,20.42060884121768,0.25714230962133705,0.07169186428649389,0.8629280266648307,0.005139723404873058,8.117928495099775,1950.3151041666665,26.383184523809526,0.18223233039591918,0.07683794077581202,0.8174183284067527,0.005904069142667195,8.37476956752619,1604.909107818216,23.075020150040306,0.22690386669977394,0.0703647052771998,0.8502303514023513,0.00495119174874719,8.282237021675616,1739.4040178571427,24.044642857142854,0.2081869809328992,0.061247462093064045,0.8383590020002296,0.003751251612841317,8.346524904284404,1468.8434496868992,20.42060884121768,0.25714230962133705,0.07169186428649389,0.8629280266648307,0.005139723404873058,8.117928495099775,2460.6186875000003,31.413187500000003,0.15281085812050382,0.07616619369838563,0.7690632648959692,0.005801289062499999,8.515794426451855,2525.981733434114,32.20307382212144,0.15819566428022278,0.05851427001289518,0.7640079874715537,0.003423919795142004,8.592003238756604,2221.255375,28.984875000000002,0.1581102066244667,0.04968590799336368,0.793824508943183,0.0024686894531250002,8.572727953787648,2017.4373267825645,25.90898211136306,0.17688056235468225,0.05921896942947132,0.8115525366623011,0.003506886340288659,8.411834979678531,3034.2145287298395,36.32440776209678,0.1365881548969748,0.07565889784395974,0.7146665867583536,0.005724268822962736,8.610920618332127,3404.072512,39.65152,0.1194076125860791,0.0478559973253092,0.6815593193609011,0.002290196480000001,8.789903376266354,2677.275642641129,33.50044102822581,0.1256674356876887,0.042577186175496363,0.7518062234381713,0.0018128167826228785,8.716091436194784,2420.824384,30.101312,0.13435879833999748,0.048448380447647564,0.7736012653088762,0.002347245567999999,8.597563466582038,3564.5208333333335,40.454268292682926,0.12472300134419612,0.07546092586529274,0.6641489741168458,0.005694351332447206,8.675803484000781,4261.989724245578,46.136446409989595,0.09450899364849008,0.041379061516490685,0.601021395356735,0.0017122267319855207,8.904234469684269,3098.8424161585367,37.29808180894309,0.10510166620844032,0.039901357486224774,0.71291624677634,0.001592118329243506,8.818686963482264,2858.8666103017695,34.236927679500525,0.10792883003908649,0.04177427037861256,0.7324953520809022,0.0017450896656654267,8.73111804908186,crispy_toast_6.jpg,fresh_bread
